Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
1996-08-02,41.02801118232834,41.397107873836035,40.872602049061946,41.377681732177734,1098500,2,4,31,8,1996
1996-08-05,41.38739703289874,41.39711010425122,41.00858725015219,41.134857177734375,710200,5,0,32,8,1996
1996-08-06,41.125140669655664,41.348541292093564,40.901740047217764,41.26112365722656,640000,6,1,32,8,1996
1996-08-07,41.41653486808495,41.494239436317756,41.10571659515374,41.36796951293945,917800,7,2,32,8,1996
1996-08-08,41.37768091397361,41.37768091397361,41.14456721868362,41.29997634887695,925100,8,3,32,8,1996
1996-08-09,41.445669046377674,41.50394746547265,41.06685932226032,41.16399002075195,648800,9,4,32,8,1996
1996-08-12,41.18342028090869,41.56223004292649,41.028011147773185,41.4650993347168,764200,12,0,33,8,1996
1996-08-13,41.38739703289874,41.41653624695617,41.02801339285714,41.134857177734375,805200,13,1,33,8,1996
1996-08-14,41.144534696691174,41.319369829963236,41.02797794117647,41.280517578125,533800,14,2,33,8,1996
1996-08-15,41.173703502563306,41.41653025122197,41.15427736267061,41.202842712402344,632600,15,3,33,8,1996
1996-08-16,41.31940323774811,41.5719430788815,41.31940323774811,41.55251693725586,475100,16,4,33,8,1996
1996-08-19,41.56222449151155,41.601076769605974,41.41652844865745,41.571937561035156,436400,19,0,34,8,1996
1996-08-20,41.58165318380039,41.591366253920405,41.44567020212013,41.54280090332031,645700,20,1,34,8,1996
1996-08-21,41.435962270649874,41.533092983895656,41.26112698680747,41.39710998535156,266400,21,2,34,8,1996
1996-08-22,41.49423715759022,41.86333383642646,41.47481101659884,41.78562927246094,584800,22,3,34,8,1996
1996-08-23,41.707932871840605,41.77592437861818,41.42625377233353,41.56223678588867,757100,23,4,34,8,1996
1996-08-26,41.46509725266972,41.513662604336,41.29026198667111,41.358253479003906,784700,26,0,35,8,1996
1996-08-27,41.47481577386352,41.55252034674195,41.33883277132626,41.513668060302734,389400,27,1,35,8,1996
1996-08-28,41.61079327708697,41.649645558391434,41.435958011216854,41.44567108154297,227600,28,2,35,8,1996
1996-08-29,41.397122548120265,41.397122548120265,40.794911943243804,41.03773880004883,680200,29,3,35,8,1996
1996-08-30,41.02800977917215,41.037722849669116,40.48407783134222,40.610347747802734,1500900,30,4,35,8,1996
1996-09-03,40.076143737981525,40.930894258810994,40.01786529337952,40.872615814208984,1782000,3,1,36,9,1996
1996-09-04,40.87258953156068,41.49422587424601,40.70746737803489,40.911441802978516,930200,4,2,36,9,1996
1996-09-05,40.71719714593096,40.88231936718116,40.41609191894531,40.41609191894531,616600,5,3,36,9,1996
1996-09-06,40.561787291612674,41.13485852011007,40.49379578992654,40.98916244506836,804900,6,4,36,9,1996
1996-09-09,41.14456715282289,41.484524624576615,41.07657565847214,41.47481155395508,719200,9,0,37,9,1996
1996-09-10,41.41653102027443,41.591366282555136,41.26112189824713,41.45538330078125,669900,10,1,37,9,1996
1996-09-11,41.37768497449265,41.72735555174189,41.28055425859009,41.68850326538086,713500,11,2,37,9,1996
1996-09-12,41.80504985563957,42.106155000975264,41.746771440413305,41.97988510131836,713300,12,3,37,9,1996
1996-09-13,42.465558684078694,42.659820160218125,42.34900179839504,42.620967864990234,2008800,13,4,37,9,1996
1996-09-16,42.679240277850774,42.990058595759564,42.620961843242874,42.776371002197266,1220200,16,0,38,9,1996
1996-09-17,42.81522419738075,42.88321570586116,42.416988219138325,42.67924118041992,604700,17,1,38,9,1996
1996-09-18,42.62096068556113,42.73751755161098,42.40727309780308,42.57239532470703,225500,18,2,38,9,1996
1996-09-19,42.504400780417704,42.766653710278604,42.44612235155973,42.73751449584961,410000,19,3,38,9,1996
1996-09-20,42.85980614502176,42.97696279052067,42.72312339193968,42.889095306396484,948400,20,4,38,9,1996
1996-09-23,42.78169914933502,42.95743410704566,42.58643808521208,42.879329681396484,466800,23,0,39,9,1996
1996-09-24,42.84029395899015,43.26986846541576,42.68408504756266,42.86958312988281,1269800,24,1,39,9,1996
1996-09-25,43.07461506179858,43.07461506179858,42.80124941770739,42.89888000488281,1353300,25,2,39,9,1996
1996-09-26,42.95743410704566,43.23079959681777,42.73288388330428,42.879329681396484,773200,26,3,39,9,1996
1996-09-27,42.937929741787414,42.937929741787414,42.72314246249698,42.91840362548828,407600,27,4,39,9,1996
1996-09-30,42.97696021345795,43.152695171168595,42.85004052177805,42.879329681396484,578200,30,0,40,9,1996
1996-10-01,42.928160825501315,43.14294807548108,42.76218885960786,43.1136589050293,561400,1,1,40,10,1996
1996-10-02,43.26987236596097,43.48465963853569,43.211294018895146,43.40655517578125,609000,2,2,40,10,1996
1996-10-03,43.42607100897681,43.445597120042,43.24057295385753,43.36749267578125,342200,3,3,40,10,1996
1996-10-04,43.54324813632635,43.95329666137695,43.42609141488332,43.95329666137695,754100,4,4,40,10,1996
1996-10-07,43.93377191929958,44.1290331278298,43.894719677593535,44.002113342285156,235100,7,0,41,10,1996
1996-10-08,44.02162758038394,44.16807344725149,43.74826196223119,43.82636642456055,386200,8,1,41,10,1996
1996-10-09,43.89470954555859,43.972814010942145,43.4358458114302,43.48466110229492,528800,9,2,41,10,1996
1996-10-10,43.48467617828747,43.65064822476948,43.34799331647876,43.39680862426758,1562200,10,3,41,10,1996
1996-10-11,43.562776735093856,43.933773040771484,43.562776735093856,43.933773040771484,331300,11,4,41,10,1996
1996-10-14,43.93375411966987,44.16806747497478,43.923991063198834,43.992332458496094,201600,14,0,42,10,1996
1996-10-15,44.441452195909285,44.441452195909285,43.709222645229765,43.933773040771484,776900,15,1,42,10,1996
1996-10-16,44.05091754655192,44.1485481262207,43.69944745974433,44.1485481262207,590100,16,2,42,10,1996
1996-10-17,44.285231224702855,44.382861805004225,44.08020700606997,44.26570510864258,792500,17,3,42,10,1996
1996-10-18,44.28520901635217,44.55857450410743,44.18757848501101,44.499996185302734,695800,18,4,42,10,1996
1996-10-21,44.5390711635194,44.75385844225624,44.324283884782574,44.44144058227539,879200,21,0,43,10,1996
1996-10-22,44.40237862916119,44.412141685148256,44.10948694954931,44.12901306152344,848900,22,1,43,10,1996
1996-10-23,44.031382887734075,44.29498540169612,43.85564787842605,44.27545928955078,735900,23,2,43,10,1996
1996-10-24,44.27548136151134,44.35358584902889,43.875195862983894,43.89472198486328,379300,24,3,43,10,1996
1996-10-25,43.884957737392845,44.08998201158312,43.81661631266276,43.933773040771484,568300,25,4,43,10,1996
1996-10-28,43.97281695542986,44.19736730844382,43.621346837668874,43.640872955322266,975400,28,0,44,10,1996
1996-10-29,43.77754521613327,44.09972607967751,43.5529949172994,43.992332458496094,815900,29,1,44,10,1996
1996-10-30,44.12902638365925,44.12902638365925,43.79708237988836,43.84589767456055,495400,30,2,44,10,1996
1996-10-31,43.9044719615275,44.285231224702855,43.85565667137681,44.26570510864258,726300,31,3,44,10,1996
1996-11-01,44.353562018574735,44.46095563121051,43.90446145664332,44.1094856262207,821300,1,4,44,11,1996
1996-11-04,44.16809509800732,44.402408599853516,44.07046447223807,44.402408599853516,1608400,4,0,45,11,1996
1996-11-05,44.54883347424973,44.861251328989155,44.53907041628912,44.656227111816406,764000,5,1,45,11,1996
1996-11-06,44.73433614278341,45.53490697728979,44.69528390695383,45.515380859375,1665000,6,2,45,11,1996
1996-11-07,45.378718520853674,45.79853024555177,45.32014014066325,45.62279510498047,1446300,7,3,45,11,1996
1996-11-08,45.632548528469535,45.886388122337785,45.45681342502228,45.876625061035156,1355700,8,4,45,11,1996
1996-11-11,45.76921858460435,45.93519058032497,45.74969246746075,45.827796936035156,655900,11,0,46,11,1996
1996-11-12,45.95472660064697,45.98401578267415,45.62278253767225,45.691123962402344,719900,12,1,46,11,1996
1996-11-13,45.73991309731749,45.96446336439077,45.622756436235775,45.896121978759766,481900,13,2,46,11,1996
1996-11-14,45.73014582926604,46.19877243041992,45.71061972088463,46.19877243041992,558800,14,3,46,11,1996
1996-11-15,46.315944525097535,46.550257903807974,46.06210503149455,46.25736618041992,2250900,15,4,46,11,1996
1996-11-18,46.34522480591361,46.39404008377954,46.0718592498644,46.267120361328125,1518200,18,0,47,11,1996
1996-11-19,46.32571728105143,46.608846006267555,46.25737586461996,46.599082946777344,1029300,19,1,47,11,1996
1996-11-20,46.589336565213586,46.87246539178341,46.43312755745092,46.67720413208008,730000,20,2,47,11,1996
1996-11-21,46.73576070196617,46.76504987725464,46.472158124369955,46.60884094238281,653000,21,3,47,11,1996
1996-11-22,46.67717057685797,47.018877535692944,46.67717057685797,46.970062255859375,965100,22,4,47,11,1996
1996-11-25,47.01889669484106,47.5851541716477,46.91150303544669,47.56562805175781,2058800,25,0,48,11,1996
1996-11-26,47.66324807156055,47.91708757378517,47.15556906711132,47.40940856933594,2861800,26,1,48,11,1996
1996-11-27,47.5265727073649,47.60467718182236,47.262970106070966,47.32154846191406,872000,27,2,48,11,1996
1996-11-29,47.487517062243064,47.624199882734715,47.39964953478414,47.49728012084961,1073400,29,4,48,11,1996
1996-12-02,47.43869546827948,47.56561521330678,47.10675151974655,47.51679992675781,1350600,2,0,49,12,1996
1996-12-03,47.52657514272326,47.84875611636949,46.706478118896484,46.706478118896484,1777800,3,1,49,12,1996
1996-12-04,46.78457018144682,46.90172686804477,46.29641732062204,46.8333854675293,2365100,4,2,49,12,1996
1996-12-05,46.765056477741254,46.950554614083025,46.56979528159202,46.706478118896484,1697700,5,3,49,12,1996
1996-12-06,45.76922126173272,46.706474939447375,45.398225014303996,46.433109283447266,3401800,6,4,49,12,1996
1996-12-09,46.667407905714576,47.126271539933946,46.59906651338403,47.11650848388672,1864600,9,0,50,12,1996
1996-12-10,47.214160211528565,47.282501634498104,46.8431639154082,46.8919792175293,1331600,10,1,50,12,1996
1996-12-11,46.003527194618506,46.62836287807682,45.80826604353778,46.4623908996582,1847900,11,2,50,12,1996
1996-12-12,46.72600839402941,46.78458675808377,45.57396723429362,45.691123962402344,2540200,12,3,50,12,1996
1996-12-13,45.65204916301184,45.9742300061212,45.24200081723629,45.808258056640625,1678300,13,4,50,12,1996
1996-12-16,45.925436385554974,46.042593111028324,45.027234823592586,45.222496032714844,1831100,16,0,51,12,1996
1996-12-17,45.08578630105462,45.788726234722,44.91005131763778,45.583702087402344,2023200,17,1,51,12,1996
1996-12-18,45.84733094532744,46.09140745163775,45.77898952356056,45.94496154785156,1666800,18,2,51,12,1996
1996-12-19,46.35501089419719,46.9407945196504,46.16951274613701,46.8919792175293,2269300,19,3,51,12,1996
1996-12-20,47.171475563766066,47.5442950461752,46.93601062750767,46.994876861572266,1543200,20,4,51,12,1996
1996-12-23,47.15183760082937,47.22051485076815,46.671096851257865,46.87712860107422,1263700,23,0,52,12,1996
1996-12-24,46.99486237713583,47.220516204833984,46.9654292691752,47.220516204833984,633000,24,1,52,12,1996
1996-12-26,47.36766862063064,47.612944452344756,47.32842448755638,47.58351135253906,1384300,26,3,52,12,1996
1996-12-27,47.58352498835355,47.740501565634716,47.406926338912236,47.642391204833984,410400,27,4,52,12,1996
1996-12-30,47.79938314047204,47.79938314047204,47.19109870806045,47.230342864990234,694100,30,0,1,12,1996
1996-12-31,47.269593423269484,47.32845966663594,46.36697769165039,46.36697769165039,1378100,31,1,1,12,1996
1997-01-02,46.700526761223664,46.700526761223664,45.68017911770113,46.484683990478516,2031900,2,3,1,1,1997
1997-01-03,46.700524986162314,47.171454649888325,46.5141153276041,47.151832580566406,2123200,3,4,1,1,1997
1997-01-06,47.151851678074756,47.367694528036814,46.661299746342806,46.73978805541992,1374100,6,0,2,1,1997
1997-01-07,46.73976738390612,47.387295647411115,46.54354669799552,47.308807373046875,939000,7,1,2,1,1997
1997-01-08,47.56389797322421,47.583520043345175,46.89674758911133,46.89674758911133,1802200,8,2,2,1,1997
1997-01-09,47.13223083622723,47.64240485860105,47.053742525092794,47.289207458496094,1415700,9,3,2,1,1997
1997-01-10,46.62204543240552,47.87785810398547,46.62204543240552,47.79936981201172,2369500,10,4,2,1,1997
1997-01-13,48.034832117564875,48.034832117564875,47.49522513912001,47.730690002441406,1364600,13,0,3,1,1997
1997-01-14,48.15256775311227,48.59406440121538,48.03483531361811,48.329166412353516,2111200,14,1,3,1,1997
1997-01-15,48.17218545301202,48.47632756076016,47.95634266686818,48.211429595947266,1583900,15,2,3,1,1997
1997-01-16,48.36842490924144,48.53521258134227,48.03484956503977,48.40766906738281,1308400,16,3,3,1,1997
1997-01-17,48.47631917856664,48.819705369874036,48.41745297434252,48.70197296142578,1604000,17,4,3,1,1997
1997-01-20,48.819749588841646,49.0355925331653,48.6431508162132,48.76088333129883,1889900,20,0,4,1,1997
1997-01-21,48.5842459429286,49.3200735773631,48.41745834579011,49.15328598022461,2785800,21,1,4,1,1997
1997-01-22,49.17291356834021,49.50648880004883,48.898204553991945,49.50648880004883,1201600,22,2,4,1,1997
1997-01-23,49.64383283228736,50.0362741985505,48.28991011867952,48.819705963134766,2601100,23,3,4,1,1997
1997-01-24,48.89821683778048,48.91783891516322,48.19182205200195,48.19182205200195,2176000,24,4,4,1,1997
1997-01-27,48.27030142943389,48.49595527757962,47.95634824940505,48.05445861816406,2108500,27,0,5,1,1997
1997-01-28,48.74124021871859,48.878594760397746,47.720892194816265,48.19182205200195,4376000,28,1,5,1,1997
1997-01-29,48.270316277780836,48.662757873535156,48.0937175596914,48.662757873535156,1122700,29,2,5,1,1997
1997-01-30,48.898185231883055,49.310248590578695,48.60385426138616,49.290626525878906,2126300,30,3,5,1,1997
1997-01-31,49.565352405291144,49.85968347658147,49.212155119742754,49.23177719116211,3208100,31,4,5,1,1997
1997-02-03,49.428018669615014,49.53594010775828,49.202364753497285,49.378963470458984,755000,3,0,6,2,1997
1997-02-04,49.44763671730367,49.73215684920879,49.25141593667945,49.683101654052734,654100,4,1,6,2,1997
1997-02-05,49.75176326377839,49.89892880291401,48.42727341155791,48.75103759765625,2255400,5,2,6,2,1997
1997-02-06,48.83936031147844,49.10425840878858,48.60389533609164,49.074825286865234,2483100,6,3,6,2,1997
1997-02-07,49.486867855756714,49.76157687636757,48.839339450031105,49.7419548034668,2321000,7,4,6,2,1997
1997-02-10,49.761574596676965,49.938173244693566,49.241589688628096,49.27102279663086,1670000,10,0,7,2,1997
1997-02-11,49.46725319088913,49.84007263183594,49.055189598263716,49.84007263183594,1664300,11,1,7,2,1997
1997-02-12,49.840042013559284,50.63473559684635,49.77136479031225,50.54643630981445,2675400,12,2,7,2,1997
1997-02-13,50.74269643686884,51.213626334194764,50.66420812064785,51.09589385986328,1104800,13,3,7,2,1997
1997-02-14,50.978126525878906,51.154725116615204,50.8015279351426,50.978126525878906,1112900,14,4,7,2,1997
1997-02-18,51.07624917503532,51.44906851207937,50.703429837991266,51.40982437133789,833100,18,1,8,2,1997
1997-02-19,51.272479991198274,51.48832280784703,50.95852680334555,51.06644821166992,648100,19,2,8,2,1997
1997-02-20,50.8800307518311,51.08606249995846,50.33061275682483,50.44834518432617,1193900,20,3,8,2,1997
1997-02-21,50.487593874775605,50.7132477144802,50.320806254124385,50.46797180175781,1844400,21,4,8,2,1997
1997-02-24,50.212887982195326,51.095881323031115,50.212887982195326,51.06644821166992,787300,24,0,9,2,1997
1997-02-25,51.1154895928204,51.19397786858673,50.781914420813514,51.10567855834961,1653900,25,1,9,2,1997
1997-02-26,51.05664684329674,51.135135155123486,49.9970546336357,50.60533905029297,1597800,26,2,9,2,1997
1997-02-27,50.742669075311014,50.742669075311014,49.840053925479495,49.8498649597168,1813100,27,3,9,2,1997
1997-02-28,49.761579234186854,50.15402071079716,49.643846791203764,49.70271301269531,2961200,28,4,9,2,1997
1997-03-03,49.44760813993566,50.075514275045954,49.40836400649127,50.03627014160156,1210400,3,0,10,3,1997
1997-03-04,50.173641143161035,50.310995655480994,49.66346724025834,49.76157760620117,1478700,4,1,10,3,1997
1997-03-05,50.05592086750576,50.60533905029297,49.88913320487393,50.60533905029297,1254800,5,2,10,3,1997
1997-03-06,50.62492331922891,50.80152188894715,50.15399379998027,50.310970306396484,1528500,6,3,10,3,1997
1997-03-07,50.50723822512219,50.95854610359065,50.38950573508694,50.762325286865234,1859300,7,4,10,3,1997
1997-03-10,50.821169245398124,51.29209899902344,50.575893332051606,51.29209899902344,1074900,10,0,11,3,1997
1997-03-11,51.331352057823764,51.36078517253582,51.017398834228516,51.017398834228516,624600,11,1,11,3,1997
1997-03-12,51.05663382456568,51.07625589751901,50.41891645358245,50.56608200073242,1055600,12,2,11,3,1997
1997-03-13,50.3894924093148,50.52684694469845,49.643853502946435,49.78120803833008,2514100,13,3,11,3,1997
1997-03-14,50.00683704151827,50.25211287554572,49.76156120749081,50.03627014160156,1642700,14,4,11,3,1997
1997-03-17,49.761589017471955,50.25214095967889,49.25141499757674,50.17365264892578,3013500,17,0,12,3,1997
1997-03-18,50.23247939933781,50.30115661726659,49.42797484645779,49.63400650024414,1352500,18,1,12,3,1997
1997-03-19,49.506483520604654,49.918546998184006,49.01593176158162,49.46723937988281,1510000,19,2,12,3,1997
1997-03-20,49.447611576062066,49.60458812074798,48.898193669661374,49.2121467590332,1808200,20,3,12,3,1997
1997-03-21,49.59757631157499,49.63697073279149,49.380906994884235,49.439998626708984,2810600,21,4,12,3,1997
1997-03-24,49.479405491197504,50.158959428079,49.22334168889434,50.12941360473633,2145600,24,0,13,3,1997
1997-03-25,50.011229050348675,50.40517335165115,49.49910145865547,49.63698196411133,2125800,25,1,13,3,1997
1997-03-26,49.83395955158476,50.208206678652004,49.59759294501598,49.85365676879883,1335300,26,2,13,3,1997
1997-03-27,50.030923818613026,50.030923818613026,48.002110766125966,48.533935546875,2898500,27,3,13,3,1997
1997-03-31,48.47486857197573,48.61274914085173,47.43091569334318,47.50970458984375,4270700,31,0,14,3,1997
1997-04-01,47.430895292083704,48.02181176166947,47.30286339034013,47.81499099731445,3210900,1,1,14,4,1997
1997-04-02,47.667294988696206,47.86426728203792,46.91880027399767,46.958194732666016,2672700,2,2,14,4,1997
1997-04-03,46.918759953543,47.352098626497636,46.761182254286766,47.21421813964844,2284200,3,3,14,4,1997
1997-04-04,46.958161192565086,47.81499005660728,46.741491824646374,47.80514144897461,3706700,4,4,14,4,1997
1997-04-07,48.021813433150264,48.297574461888615,47.99226760864258,47.99226760864258,2596200,7,0,15,4,1997
1997-04-08,47.982417584631435,48.39605911553343,47.80514264281629,48.33696746826172,1822700,8,1,15,4,1997
1997-04-09,48.533947884301824,48.563493712965155,47.805150777272935,47.943031311035156,2453200,9,2,15,4,1997
1997-04-10,47.96272688403572,48.24833655131231,47.70666304440842,47.76575469970703,1996500,10,3,15,4,1997
1997-04-11,47.31271901691183,47.47029676551104,46.24906921386719,46.24906921386719,4221600,11,4,15,4,1997
1997-04-14,46.47559293364998,46.92862901649548,46.20968045024066,46.869537353515625,3988500,14,0,16,4,1997
1997-04-15,47.43090023324509,47.67711545455554,46.95816700832903,47.667266845703125,2760400,15,1,16,4,1997
1997-04-16,47.50967704548555,48.28771694734984,47.43088819466385,48.21877670288086,2273300,16,2,16,4,1997
1997-04-17,48.218784598271505,48.53394005316217,47.90362914338085,48.021812438964844,1386000,17,3,16,4,1997
1997-04-18,48.415771745954245,48.52410646711077,48.06122174944197,48.25819396972656,1702100,18,4,16,4,1997
1997-04-21,48.37637013143071,48.474856226975156,47.56878414796628,47.943031311035156,2809400,21,0,17,4,1997
1997-04-22,47.97252982671536,48.99678421020508,47.90358962782663,48.99678421020508,3215000,22,1,17,4,1997
1997-04-23,48.94759924248998,49.18396591891247,48.652140896961875,49.046085357666016,2047700,23,2,17,4,1997
1997-04-24,49.193783229824035,49.34151230859227,48.45513783598283,48.79983901977539,2689900,24,3,17,4,1997
1997-04-25,48.5733553168724,48.66199282657472,48.169562217117374,48.238502502441406,1606200,25,4,17,4,1997
1997-04-28,48.21878556476351,49.04606865043347,48.139996699461605,48.71121597290039,1666500,28,0,18,4,1997
1997-04-29,49.538508265310995,50.28700262478687,49.35138467544203,50.24760818481445,3197400,29,1,18,4,1997
1997-04-30,49.95212309945621,50.858194732963696,49.93242589003213,50.48394775390625,3372200,30,2,18,4,1997
1997-05-01,50.56276151537895,50.75973370671272,49.99154216051102,50.42488098144531,2149500,1,3,18,5,1997
1997-05-02,50.60215084166684,51.47867700455286,50.4642703216623,51.33094787597656,1448300,2,4,18,5,1997
1997-05-05,51.46883791533189,52.67036838331323,51.242319876286224,52.55218505859375,3636200,5,0,19,5,1997
1997-05-06,52.29611745206199,52.61127296213092,52.000659161372376,52.512786865234375,1721100,6,1,19,5,1997
1997-05-07,52.3158125614096,52.3158125614096,51.31125441358133,51.37034606933594,2327200,7,2,19,5,1997
1997-05-08,51.25216979573723,52.45370029440747,51.17338091057852,51.72490310668945,2923700,8,3,19,5,1997
1997-05-09,52.29611811587381,52.39460421402047,51.46883489144191,52.07944869995117,2558200,9,4,19,5,1997
1997-05-12,52.27641581353687,53.103698957534064,52.23702137810843,52.94612121582031,2357900,12,0,20,5,1997
1997-05-13,52.906725179895254,53.00521126548702,52.32565727490385,52.72945022583008,1195100,13,1,20,5,1997
1997-05-14,53.093850519833154,53.26127687094374,52.5915714665014,52.827938079833984,2772000,14,2,20,5,1997
1997-05-15,52.827937571207684,53.32036801090947,52.640814004121005,53.18248748779297,884100,15,3,20,5,1997
1997-05-16,53.024912732103196,53.143096044284704,52.31581285901415,52.45369338989258,1934200,16,4,20,5,1997
1997-05-19,52.51276958127095,52.88701662629877,52.355191878101344,52.61125564575195,1375800,19,0,21,5,1997
1997-05-20,52.49308666916543,53.379461490971224,52.15823395870546,53.241580963134766,1756400,20,1,21,5,1997
1997-05-21,53.37948466390427,53.56660831863013,52.729476179067056,53.12342071533203,1208000,21,2,21,5,1997
1997-05-22,53.18248782839094,53.2415794815336,52.67036016782125,52.94612121582031,907600,22,3,21,5,1997
1997-05-23,53.18249281683928,53.71431774500767,53.04461227990673,53.43855667114258,644400,23,4,21,5,1997
1997-05-27,53.182498158862415,53.911295355854236,53.113557883471294,53.65523147583008,1531000,27,1,22,5,1997
1997-05-28,53.65523053808827,53.86205136064697,53.27113472476495,53.645381927490234,716700,28,2,22,5,1997
1997-05-29,53.63552615657958,53.73401224941208,53.26127900381608,53.33021926879883,1282700,29,3,22,5,1997
1997-05-30,52.45369161063378,53.93098296279207,52.39459995654745,53.67491912841797,2143300,30,4,22,5,1997
1997-06-02,53.79310662325484,53.8915927210638,53.399162232018995,53.43855667114258,1479100,2,0,23,6,1997
1997-06-03,53.20218078201339,53.85218891448523,53.16278634974237,53.26127243041992,1562100,3,1,23,6,1997
1997-06-04,53.2809830983009,53.418863646059904,52.99537339222868,53.20219421386719,1063100,4,2,23,6,1997
1997-06-05,53.32035817786892,53.77339409884822,53.212023501112995,53.399147033691406,1180800,5,3,23,6,1997
1997-06-06,53.32036997578424,54.48250585630558,53.32036997578424,54.443111419677734,1511100,6,4,23,6,1997
1997-06-09,54.48249025942182,54.758251236873704,54.423398621396416,54.71885681152344,1823400,9,0,24,6,1997
1997-06-10,54.738547168555776,55.09309695230316,54.521877856265704,54.88627624511719,1217500,10,1,24,6,1997
1997-06-11,54.83705684936392,55.09312069241052,54.72872214653651,55.01433181762695,1673800,11,2,24,6,1997
1997-06-12,55.388581174442464,56.09768107567999,55.19160897965426,56.07798385620117,4273300,12,3,24,6,1997
1997-06-13,56.137071009589086,56.72798754653213,56.03858492009858,56.55071258544922,2132900,13,4,24,6,1997
1997-06-16,56.57040786743164,56.72798560522393,56.39313291241532,56.57040786743164,800400,16,0,25,6,1997
1997-06-17,56.37343580652979,56.87571484673472,56.05828033032277,56.49161911010742,2048100,17,1,25,6,1997
1997-06-18,56.17647533269926,56.491630874537684,56.07798922587475,56.29465866088867,1971900,18,2,25,6,1997
1997-06-19,56.48176143695782,57.043132038859575,56.334032331194194,56.87570571899414,2029900,19,3,25,6,1997
1997-06-20,56.90929993729764,57.166360708383415,56.63246526074372,56.68190002441406,1396900,20,4,25,6,1997
1997-06-23,56.57317063158054,56.88955327055477,55.268092245811815,55.307640075683594,3991500,23,0,26,6,1997
1997-06-24,55.84154879730948,56.869792613690535,55.68335744094316,56.71160125732422,4895100,24,1,26,6,1997
1997-06-25,56.62262739224381,57.10708849617605,55.64381822307458,56.316131591796875,4708900,25,2,26,6,1997
1997-06-26,56.217210746770526,56.711558361497666,55.485576276974356,56.03924560546875,2569900,26,3,26,6,1997
1997-06-27,56.29632272301323,56.77089657104707,56.11835753000055,56.25677490234375,2617900,27,4,26,6,1997
1997-06-30,56.25677347014495,56.61270384710896,55.60423444571094,55.88106918334961,2384900,30,0,27,6,1997
1997-07-01,55.99971570298153,56.67202867399191,55.93050701478929,56.53361129760742,1749000,1,1,27,7,1997
1997-07-02,56.67204459256659,57.4630012512207,56.45453151143672,57.4630012512207,1961800,2,2,27,7,1997
1997-07-03,58.13531615340783,58.31328140693867,57.878255231641056,58.25395965576172,2539100,3,3,27,7,1997
1997-07-07,58.45168881619091,58.530784470881294,57.52231487357895,57.66073226928711,1158600,7,0,28,7,1997
1997-07-08,57.739830981606886,58.33304842319874,57.70028315216743,58.26383972167969,3396500,8,1,28,7,1997
1997-07-09,58.41214572851512,58.45169355906929,56.96864991328776,57.62118911743164,5390300,9,2,28,7,1997
1997-07-10,57.660718051817874,58.11551795414702,57.25535292148102,57.878231048583984,2072200,10,3,28,7,1997
1997-07-11,57.95736431320549,58.3330688242771,57.81894686175805,58.07600784301758,2258900,11,4,28,7,1997
1997-07-14,58.14520311193732,58.41215099223358,57.7200638951692,58.25395965576172,3186400,14,0,29,7,1997
1997-07-15,58.41215782075346,58.69887965162716,57.878261997747245,58.550575256347656,2983100,15,1,29,7,1997
1997-07-16,58.926298828125,59.53929052734375,58.77799438476563,59.32177734375,2621300,16,2,29,7,1997
1997-07-17,59.24262895695928,59.361272406138774,58.70873343565157,59.025115966796875,1794800,17,3,29,7,1997
1997-07-18,58.85708175520772,58.985612254589164,57.62121156884774,57.76951599121094,3961900,18,4,29,7,1997
1997-07-21,57.75961832311527,57.95735751627897,57.38391385610425,57.77939224243164,3810300,21,0,30,7,1997
1997-07-22,58.0166527490096,59.35139169262179,57.97710492845813,59.31184387207031,4243400,22,1,30,7,1997
1997-07-23,59.44039353379258,59.786437075655975,59.18333261697977,59.262428283691406,3204300,23,2,30,7,1997
1997-07-24,59.4403836678841,59.648009758540375,58.64942713205064,59.53925323486328,4152700,24,3,30,7,1997
1997-07-25,59.835885818395234,59.99407718870163,59.24266817974624,59.49972915649414,2364800,25,4,30,7,1997
1997-07-28,59.638155136387496,59.83589437755589,59.16358095758335,59.46018981933594,2794700,28,0,31,7,1997
1997-07-29,59.2426533356067,59.77654907661517,59.114122879437986,59.65790557861328,2737100,29,1,31,7,1997
1997-07-30,59.79632266482251,60.50818364892754,59.737000916147096,60.36976623535156,4839800,30,2,31,7,1997
1997-07-31,60.36976944470015,60.76524779022717,60.132482437383935,60.310447692871094,2138700,31,3,31,7,1997
1997-08-01,60.429127133779424,60.56754463703088,59.3613349658396,60.07319641113281,7077700,1,4,31,8,1997
1997-08-04,59.9742776340978,60.45873849860008,59.73699068005587,60.23133850097656,2339500,4,0,32,8,1997
1997-08-05,60.17203113851272,60.547735572174155,60.05338763314595,60.27090072631836,1466700,5,1,32,8,1997
1997-08-06,60.3895125905815,61.08159934260191,60.15222570417449,60.76521682739258,2478200,6,2,32,8,1997
1997-08-07,61.061856549372436,61.14095221847784,60.19180418921299,60.310447692871094,3641900,7,3,32,8,1997
1997-08-08,59.67772493017725,59.954559969614785,58.47151511548513,59.08450698852539,7113100,8,4,32,8,1997
1997-08-11,59.3217349131638,59.65789141100507,58.609874094205836,59.519474029541016,6355900,11,0,33,8,1997
1997-08-12,59.618345102211016,59.8259711796814,58.51100602236895,58.57032775878906,6132500,12,1,33,8,1997
